NFE,ITE,f0,f1,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
200,1,1.0324954170105431,0.9821280519775704,0.48408725858264123,0.44109522318377814,0.540771893186409,0.2521686650385653,0.8228420144809871,0.4631516074679394,0.77914506067351,0.42801005729683395,0.29517306434165813,0.3356175477030505,0.6010277315361738,0.8009568192034795
200,1,0.02906098063084569,1.7813354086459552,0.9896150080959717,0.4668137870377298,0.9635478261573986,0.5336223491127488,0.06213115235619471,0.5459413846101018,0.8167658368051134,0.618118022419107,0.4120295150410278,0.429357597469672,0.8950843729413268,0.7958226718222805
200,1,0.7003452531524613,1.065816776685183,0.6299021661534943,0.4842842892335888,0.4784324961879176,0.6832352313114001,0.4706078408278864,0.39153257410564235,0.3557594054883979,0.6745470945349801,0.30252462294150795,0.791900759697159,0.5239434230556663,0.27117960715803546
200,1,0.6586677217543954,1.4641793538630647,0.7308798453613505,0.6313736779400221,0.39063730595674007,0.7284733393996716,0.8586123712811586,0.2988453615849296,0.5759058607773728,0.139659149616167,0.632925592860361,0.828285784722526,0.2512043734987073,0.32089660206450943
200,1,1.2382619885603336,0.14332003866392223,0.07335780606372877,0.3747941766311158,0.35278180884736887,0.20944289971935337,0.4817121208933768,0.3778110386239284,0.33285134085434676,0.5443813050203914,0.3422916840760919,0.5533341692643401,0.665042680936921,0.34307035014062404
200,1,0.4845602634967693,1.5734966197614613,0.8098190937523171,0.6420635501880738,0.3603446867241218,0.21060644301868336,0.2917898234997731,0.7958194954799342,0.26985249807272305,0.9108170804764284,0.4263672410040087,0.5802355732860927,0.4356559912689686,0.10708240985164919
200,1,0.9018814868191088,1.0273156305955047,0.5413340937923641,0.49190001252247373,0.35494143724709076,0.20944289971935337,0.4817121208933768,0.3778110386239284,0.32996091714356046,0.5856424526513168,0.33757021312684765,0.5533341692643401,0.665042680936921,0.8918139450803335
200,1,1.2446352809462862,0.03887779860153349,0.019879181222539927,0.5300203139479519,0.348522712121377,0.13993144574719407,0.4590759037130778,0.4245824124612594,0.5246264233834468,0.5275801031777481,0.5822425210543569,0.5535534405903828,0.5612978518791182,0.23612989274254625
200,1,0.5344677867276653,1.535499610412577,0.7867590196320657,0.25940237988644305,0.4035067451945869,0.32401016299101104,0.5464228719073154,0.7056667860488026,0.6437525455710988,0.3282859160716809,0.00979307606861779,0.40361599412231874,0.12771097439503198,0.28812420053002774
300,2,1.3987590929284175,0.017521248014444286,0.007974060459419008,0.24444060520077726,0.8125664540735004,0.7773852922174096,0.6020294807309927,0.2854543675832826,0.31864729357728616,0.5429498416758375,0.6148373357871759,0.35100277504829097,0.6778894801431294,0.5266841450794539
300,2,0.006894672157095103,1.9630790402254226,0.9977640907566141,0.6449986915651599,0.3903622591445164,0.016266157673518564,0.31791930210293345,0.9648574601200482,0.26920422920756776,0.5176125181019944,0.180397969863203,0.36659384303322806,0.8574357592660831,0.8814733975884373
300,2,1.1360175172475442,0.541556488972264,0.2831981534302188,0.7461470838220019,0.41170941053861976,0.283469843849989,0.5483011807556795,0.5251654354983128,0.5220966496099251,0.7313808095215697,0.6122462826204516,0.7016713835792184,0.6783563845253235,0.5340096707932478
300,2,0.25549993276464694,1.3321800634424208,0.879367033866012,0.6187605172436067,0.7771129383054737,0.7833793037274279,0.6020294807309927,0.26001737212964726,0.3185509697576525,0.30152425641277625,0.6198679912898293,0.5067763342623386,0.6734658332733754,0.5209262415462457
300,2,0.6964763607201612,1.3103157827208882,0.6889763527296717,0.33312906906081113,0.5396447376745742,0.45917208741499727,0.32112271089046146,0.25411061419092745,0.16220910344243145,0.5461883437081829,0.7854555479065104,0.15632246931967914,0.4898597458112448,0.7107957003963075
300,2,0.9247527073914541,0.8796412653346226,0.48408725858264123,0.44109522318377814,0.540771893186409,0.2521686650385653,0.6203215689566278,0.4626608692298179,0.77914506067351,0.42801005729683395,0.24707310836616392,0.3274840565455736,0.5572905805488725,0.3827249960346799
300,2,0.07547766724976793,1.5212729931010804,0.9684401115863108,0.36734543579747136,0.71452148459897,0.12151195418108185,0.4872294971490205,0.38528977829824623,0.5652230814560872,0.5440648305371167,0.948929101056853,0.5346864913813503,0.6656480748129359,0.24197424524234734
300,2,1.2382619885603336,0.14332003866392223,0.07335780606372877,0.3747941766311158,0.35278180884736887,0.20944289971935337,0.4817121208933768,0.3778110386239284,0.33285134085434676,0.5443813050203914,0.3422916840760919,0.5533341692643401,0.665042680936921,0.34307035014062404
300,2,0.019955534457959768,1.6931426213297465,0.9924970882882687,0.3402688356557375,0.9717110938862565,0.4591121837306231,0.26680141298876264,0.5350344215315928,0.813602009245332,0.5461883437081829,0.07414062727000603,0.4286874890143191,0.4898597458112448,0.8176946999185166
300,2,0.7003452531524613,1.065816776685183,0.6299021661534943,0.4842842892335888,0.4784324961879176,0.6832352313114001,0.4706078408278864,0.39153257410564235,0.3557594054883979,0.6745470945349801,0.30252462294150795,0.791900759697159,0.5239434230556663,0.27117960715803546
300,2,1.2446352809462862,0.03887779860153349,0.019879181222539927,0.5300203139479519,0.348522712121377,0.13993144574719407,0.4590759037130778,0.4245824124612594,0.5246264233834468,0.5275801031777481,0.5822425210543569,0.5535534405903828,0.5612978518791182,0.23612989274254625
300,2,0.8166498532248367,1.0253520937737959,0.5718239053615837,0.7515351195567074,0.2304851998310677,0.3960953772821863,0.617398437598552,0.7580142522636832,0.5208447658401893,0.7439145603095887,0.5498071839491478,0.5451933226667398,0.47825952706361474,0.3627304247886995
300,2,0.8606589991966125,0.9803598980679625,0.5413340937923641,0.4903578728063972,0.35494143724709076,0.28285053873405896,0.4817121208933768,0.38143608709952104,0.32996091714356046,0.5856424526513168,0.3374702193972982,0.5536908200934194,0.44136337076858245,0.10900104448156461
300,2,1.2394439708586193,0.13417017345806967,0.06864697194868322,0.3747941766311158,0.3545172009932981,0.20944289971935337,0.4816743227750846,0.3778110386239284,0.3324177891150549,0.5549600324303722,0.3422916840760919,0.5474572164028865,0.665221786033525,0.34307035014062404
400,3,0.004866687284734373,1.6917424740443114,0.998168621493861,0.580800881919957,0.43727014242565876,0.7616332852820387,0.7448203116212779,0.36876267526938344,0.32508754899858994,0.8700062396760334,0.5670889398954643,0.8989561030339446,0.6776710370302037,0.915861253163871
400,3,1.6832709287089125,0.004768770428110348,0.0018035631522799744,0.2539290325152193,0.8125664540735004,0.007039535765586968,0.3185520228575984,0.2854543675832826,0.31864729357728616,0.5429498416758375,0.17053906324450177,0.35128225800948143,0.6918402764629492,0.5294635040524789
400,3,1.1360175172475442,0.541556488972264,0.2831981534302188,0.7461470838220019,0.41170941053861976,0.283469843849989,0.5483011807556795,0.5251654354983128,0.5220966496099251,0.7313808095215697,0.6122462826204516,0.7016713835792184,0.6783563845253235,0.5340096707932478
400,3,0.5897714562284225,1.2082868054772755,0.7109193491262162,0.7555882617594364,0.5007249982602772,0.260668270285058,0.5149852649758535,0.5652536452476713,0.5190540037494092,0.6289183232712865,0.7644754644359664,0.5424762003723022,0.8502732792961072,0.42237383831405473
400,3,0.019616715563955753,1.3772778513724353,0.9909331696599681,0.7487875536796602,0.5425650598644509,0.2664114167329585,0.6227783532323085,0.5459413846101018,0.8333865246673905,0.618118022419107,0.23719145977823447,0.31826797252562816,0.5527660643376765,0.3905276505490908
400,3,1.126944873573623,0.762017946277196,0.37850871028588196,0.6259241107578144,0.7921773696610354,0.7217109540260132,0.24352384681273492,0.5211649056093215,0.5637991916421412,0.5861575017151267,0.6838964941342632,0.764649239431663,0.33136865488622474,0.4995210408654295
400,3,0.7003452531524613,1.065816776685183,0.6299021661534943,0.4842842892335888,0.4784324961879176,0.6832352313114001,0.4706078408278864,0.39153257410564235,0.3557594054883979,0.6745470945349801,0.30252462294150795,0.791900759697159,0.5239434230556663,0.27117960715803546
400,3,1.2382619885603336,0.14332003866392223,0.07335780606372877,0.3747941766311158,0.35278180884736887,0.20944289971935337,0.4817121208933768,0.3778110386239284,0.33285134085434676,0.5443813050203914,0.3422916840760919,0.5533341692643401,0.665042680936921,0.34307035014062404
400,3,1.3987590929284175,0.017521248014444286,0.007974060459419008,0.24444060520077726,0.8125664540735004,0.7773852922174096,0.6020294807309927,0.2854543675832826,0.31864729357728616,0.5429498416758375,0.6148373357871759,0.35100277504829097,0.6778894801431294,0.5266841450794539
400,3,0.8889694456537258,0.8448405035282699,0.48380024689262,0.44109522318377814,0.540771893186409,0.32571028098689087,0.6203215689566278,0.4626608692298179,0.7807059833865355,0.4279887754045065,0.24620360525892168,0.4021451118597081,0.5572905805488725,0.3827249960346799
400,3,0.2413574669626354,1.2584410577781386,0.879367033866012,0.6187605172436067,0.37139188752268737,0.7833793037274279,0.48989121727354856,0.26001737212964726,0.3184096582175888,0.3134049183917819,0.6198679912898293,0.5067763342623386,0.6734658332733754,0.5209262415462457
400,3,0.7773064314978836,0.8588541975434254,0.5317034866227601,0.4903578728063972,0.35494143724709076,0.28285053873405896,0.4832106191719444,0.526536030265392,0.3511166715936926,0.5856424526513168,0.6146330041998018,0.7073926700450462,0.44136337076858245,0.49685228248125224
400,3,0.23619973449334486,1.3009123874002662,0.8856579360800081,0.7515351195567074,0.7855727185270317,0.3960953772821863,0.6174185590644093,0.7580142522636832,0.5205248088199246,0.7200207627805696,0.6245576536121757,0.5451933226667398,0.46878199366272844,0.3627304247886995
400,3,0.005829622599197726,1.675833313725988,0.99778543724372,0.6444179400788156,0.3903622591445164,0.7849649382699939,0.6247911367187725,0.9683609968113129,0.3195908455966921,0.5205199002019484,0.6663247673624418,0.5110326290513904,0.8548524883928166,0.8743689964499011
400,3,1.2446352809462862,0.03887779860153349,0.019879181222539927,0.5300203139479519,0.348522712121377,0.13993144574719407,0.4590759037130778,0.4245824124612594,0.5246264233834468,0.5275801031777481,0.5822425210543569,0.5535534405903828,0.5612978518791182,0.23612989274254625
400,3,1.2394439708586193,0.13417017345806967,0.06864697194868322,0.3747941766311158,0.3545172009932981,0.20944289971935337,0.4816743227750846,0.3778110386239284,0.3324177891150549,0.5549600324303722,0.3422916840760919,0.5474572164028865,0.665221786033525,0.34307035014062404
500,4,0.004866687284734373,1.6917424740443114,0.998168621493861,0.580800881919957,0.43727014242565876,0.7616332852820387,0.7448203116212779,0.36876267526938344,0.32508754899858994,0.8700062396760334,0.5670889398954643,0.8989561030339446,0.6776710370302037,0.915861253163871
500,4,1.6832709287089125,0.004768770428110348,0.0018035631522799744,0.2539290325152193,0.8125664540735004,0.007039535765586968,0.3185520228575984,0.2854543675832826,0.31864729357728616,0.5429498416758375,0.17053906324450177,0.35128225800948143,0.6918402764629492,0.5294635040524789
500,4,1.0811510235611195,0.5255218893035821,0.28803653540397406,0.6315239558834743,0.41170941053861976,0.26448116445954933,0.5651958524411862,0.5354202190878865,0.5220966496099251,0.7313808095215697,0.5990405600881387,0.3633852754700063,0.6799561267241774,0.5340096707932478
500,4,0.7001987018819225,1.0655937483972324,0.6299021661534943,0.5215333268576547,0.4784324961879176,0.6832352313114001,0.47033795159546365,0.39153257410564235,0.3557594054883979,0.6745470945349801,0.30252462294150795,0.791900759697159,0.5085895362306236,0.27117960715803546
500,4,0.8889694456537258,0.8448405035282699,0.48380024689262,0.44109522318377814,0.540771893186409,0.32571028098689087,0.6203215689566278,0.4626608692298179,0.7807059833865355,0.4279887754045065,0.24620360525892168,0.4021451118597081,0.5572905805488725,0.3827249960346799
500,4,0.22761088918701775,1.1953424583343817,0.8802121857005045,0.6187605172436067,0.4038307603888392,0.7794550546969661,0.48989121727354856,0.5288335767878042,0.3184096582175888,0.3134049183917819,0.6198679912898293,0.5067763342623386,0.6783074328804655,0.5209262415462457
500,4,1.169244465684886,0.1494459905983011,0.08093021602716166,0.5487891016678149,0.43727014242565876,0.32250305602884133,0.5795700220999258,0.3662067807361973,0.32508754899858994,0.6729747241079703,0.5670889398954643,0.3708904252927709,0.6776710370302037,0.558753848121416
500,4,1.6159818638269623,0.004823653557908148,0.001900283770750244,0.25361978866653123,0.25386838104623033,0.7765344535110716,0.3284441260020162,0.15398540669715738,0.7594652136461401,0.543206671902525,0.16011027207319048,0.2687264827170349,0.6745467388970627,0.5202043409774635
500,4,0.7773064314978836,0.8588541975434254,0.5317034866227601,0.4903578728063972,0.35494143724709076,0.28285053873405896,0.4832106191719444,0.526536030265392,0.3511166715936926,0.5856424526513168,0.6146330041998018,0.7073926700450462,0.44136337076858245,0.49685228248125224
500,4,1.252227222369305,0.015702805399856096,0.007982730512836766,0.253757736959754,0.5780602688497336,0.6367979504925758,0.5960015305719563,0.2924047472573097,0.31864729357728616,0.4326074693140918,0.6152102706133975,0.34697523617035364,0.6744974436991986,0.3999932274164246
500,4,0.10359200506221242,1.3592588735344744,0.9515754650917834,0.607923095012721,0.603064572117604,0.7364152019172973,0.6020294807309927,0.5274050200824844,0.31851694689925314,0.9387354735458,0.6109928868712329,0.4643649598974354,0.6782560841192478,0.555572658300707
500,4,0.01957922829479214,1.3746458926554346,0.9909331696599681,0.6090008630949049,0.5425650598644509,0.2626557973127376,0.6227783532323085,0.28478888231701144,0.8333865246673905,0.618118022419107,0.23493157336412077,0.31826797252562816,0.5547657733294216,0.3905276505490908
500,4,0.005653107533135525,1.6095757213080375,0.9977640907566141,0.3831613004275989,0.21100551522876254,0.02015171582750297,0.3114998742699757,0.37355122443736416,0.27148095776880515,0.5171679066303465,0.180397969863203,0.36659384303322806,0.6737524335215257,0.3326909136006782
500,4,0.21147605427887708,1.2124289733708096,0.8900645495154805,0.7313079206087684,0.38960589725540795,0.40419125511856674,0.6172543522175397,0.7580142522636832,0.3162927113284289,0.5203365641802267,0.6266587503959554,0.5451933226667398,0.4576473626236922,0.35335773874120435
500,4,1.2067771409940493,0.07274434090850744,0.0383289622991142,0.49147322252595627,0.3545149560921714,0.20934249472553568,0.4817121208933768,0.3744410331795941,0.3299802947525599,0.533578059052698,0.34363608003885937,0.5477629511638357,0.5442994225699603,0.33141716652970815
500,4,1.2446352809462862,0.03887779860153349,0.019879181222539927,0.5300203139479519,0.348522712121377,0.13993144574719407,0.4590759037130778,0.4245824124612594,0.5246264233834468,0.5275801031777481,0.5822425210543569,0.5535534405903828,0.5612978518791182,0.23612989274254625
600,5,1.4268797183237005,0.004464560850079833,0.001991911722141934,0.24444060520077726,0.25700642208662466,0.7736809870673547,0.3197497108898108,0.15356939822916998,0.31477953641023426,0.527665267050259,0.5794652170808381,0.542459602520865,0.6778894801431294,0.5170415846100989
600,5,0.0018072452477495263,1.6098150342249415,0.9992853044912438,0.3779469341086713,0.22324644004549227,0.10729640167175288,0.31791930210293345,0.37355122443736416,0.5190401641321322,0.6280898037262859,0.180397969863203,0.36659384303322806,0.8876380513510467,0.3326909136006782
600,5,1.0778184404161542,0.5239019996189432,0.28803653540397406,0.6315239558834743,0.4360486130793516,0.26448116445954933,0.5651958524411862,0.5354202190878865,0.5220972422032866,0.7313808095215697,0.5990405600881387,0.3633852754700063,0.6799561267241774,0.5340096707932478
600,5,0.4980478548091207,1.108417229573201,0.7311563159264874,0.3832927956667493,0.3904842544509225,0.5094264224976401,0.48157951630438134,0.7705894566726786,0.33755584565826885,0.5568777750208708,0.6096008792858499,0.708107541645022,0.6734589295893063,0.5296236504515786
600,5,0.004249636134397573,1.2099736483388228,0.9977640907566141,0.5902617008773502,0.37105194271459685,0.6832870549510425,0.46776865465443457,0.37416202886555383,0.3017659399324825,0.5416886984615576,0.6703378295454913,0.38194837520264724,0.6628695392875461,0.34435361701551015
600,5,1.169244465684886,0.1494459905983011,0.08093021602716166,0.5487891016678149,0.43727014242565876,0.32250305602884133,0.5795700220999258,0.3662067807361973,0.32508754899858994,0.6729747241079703,0.5670889398954643,0.3708904252927709,0.6776710370302037,0.558753848121416
600,5,0.7001987018819225,1.0655937483972324,0.6299021661534943,0.5215333268576547,0.4784324961879176,0.6832352313114001,0.47033795159546365,0.39153257410564235,0.3557594054883979,0.6745470945349801,0.30252462294150795,0.791900759697159,0.5085895362306236,0.27117960715803546
600,5,0.7773064314978836,0.8588541975434254,0.5317034866227601,0.4903578728063972,0.35494143724709076,0.28285053873405896,0.4832106191719444,0.526536030265392,0.3511166715936926,0.5856424526513168,0.6146330041998018,0.7073926700450462,0.44136337076858245,0.49685228248125224
600,5,0.22761088918701775,1.1953424583343817,0.8802121857005045,0.6187605172436067,0.4038307603888392,0.7794550546969661,0.48989121727354856,0.5288335767878042,0.3184096582175888,0.3134049183917819,0.6198679912898293,0.5067763342623386,0.6783074328804655,0.5209262415462457
600,5,0.9909629363910574,0.6705045324063539,0.378700398169306,0.6037969495744944,0.5972345374397938,0.7500857643903696,0.253735527116048,0.5275060282347112,0.5640233197765689,0.41561714483801604,0.6129043200617413,0.4665054892267638,0.3349989644924054,0.5002347608187451
600,5,0.9744315212207529,0.7935414163811952,0.4350901356174419,0.4842842892335888,0.4784324961879176,0.6840164823928194,0.4894212408579099,0.3707116458393474,0.35243718728172374,0.6773807142092123,0.5809917168816359,0.8038896378516873,0.5238946119059871,0.27075715613749496
600,5,1.2070729582469963,0.015120133824257405,0.007974060459419008,0.49120372612736857,0.5780602688497336,0.7819756250307405,0.6198124079967479,0.5241975242447077,0.31864729357728616,0.5863571779471394,0.6152102706133975,0.34697523617035364,0.6705984351969617,0.5201472191107788
600,5,0.20965282298134583,1.2019760714674657,0.8900645495154805,0.2756120393510755,0.38960589725540795,0.40419125511856674,0.6172543522175397,0.2599694566466705,0.3162927113284289,0.5203365641802267,0.6266587503959554,0.5350774122424983,0.4676850514839773,0.34326829770073164
600,5,1.3918516486603336,0.01417070923712227,0.006481324363157898,0.2498629896363907,0.4784324961879176,0.22981377942425893,0.201275856349056,0.279560961564206,0.3557594054883979,0.5425552918171926,0.3025408030633886,0.5590647903042258,0.47968601020359547,0.27075715613749496
600,5,1.2067771409940493,0.07274434090850744,0.0383289622991142,0.49147322252595627,0.3545149560921714,0.20934249472553568,0.4817121208933768,0.3744410331795941,0.3299802947525599,0.533578059052698,0.34363608003885937,0.5477629511638357,0.5442994225699603,0.33141716652970815
600,5,0.8889694456537258,0.8448405035282699,0.48380024689262,0.44109522318377814,0.540771893186409,0.32571028098689087,0.6203215689566278,0.4626608692298179,0.7807059833865355,0.4279887754045065,0.24620360525892168,0.4021451118597081,0.5572905805488725,0.3827249960346799
600,5,0.9062389567122423,0.8434807373773727,0.47717577070106887,0.741694427950702,0.545748386547942,0.2521686650385653,0.6206326026162619,0.46265543570712764,0.77914506067351,0.5282143624041237,0.5383617901181271,0.5541539120943763,0.5572905805488725,0.3827249960346799
600,5,1.3957750914672842,0.009314282943790258,0.004248226456452786,0.76218112533512,0.5757104114427015,0.783008805349078,0.60011058642518,0.5681619295413833,0.31864729357728616,0.30152425641277625,0.7920664501357503,0.34697523617035364,0.7125181598161007,0.5202043409774635
700,6,0.0017425159759190813,1.6939723620841427,0.9993451370532977,0.580800881919957,0.43727014242565876,0.7610099475984753,0.7499731033728246,0.36876267526938344,0.32508754899858994,0.8700062396760334,0.5670889398954643,0.8989561030339446,0.6776710370302037,0.915861253163871
700,6,1.328924568233258,0.004158069193816575,0.001991911722141934,0.24444060520077726,0.25700642208662466,0.7736809870673547,0.5520608992793476,0.5116651001258405,0.35220042457955275,0.739239535173482,0.6178815114611836,0.542459602520865,0.6778894801431294,0.5200771070952735
700,6,1.0690159392650354,0.5196233124284192,0.28803653540397406,0.6315239558834743,0.3533785639573044,0.26448116445954933,0.5651958524411862,0.5354202190878865,0.5252681871553888,0.4717702959727712,0.5990405600881387,0.3633852754700063,0.6799561267241774,0.3370544129603938
700,6,0.7773064314978836,0.8588541975434254,0.5317034866227601,0.4903578728063972,0.35494143724709076,0.28285053873405896,0.4832106191719444,0.526536030265392,0.3511166715936926,0.5856424526513168,0.6146330041998018,0.7073926700450462,0.44136337076858245,0.49685228248125224
700,6,1.1645827294177828,0.06071040095442391,0.03315735876791048,0.5487891016678149,0.43727014242565876,0.3231263936915738,0.5744172303483791,0.3662067807361973,0.32508754899858994,0.6729747241079703,0.5670889398954643,0.4286466657657851,0.6776710370302037,0.558753848121416
700,6,0.511022045598594,1.0469499472786299,0.7109193491262162,0.6339578274504005,0.5007249982602772,0.24313172998325733,0.5149852649758535,0.3954482978928777,0.36616551780587236,0.6256171744359653,0.598081474033775,0.361591300989145,0.46535491584395,0.4208859429681836
700,6,0.22620387921369475,1.1863383449419602,0.8800529511683777,0.6218560482712302,0.540771893186409,0.2521686650385653,0.6203215689566278,0.45794110716144687,0.77914506067351,0.4269475199175681,0.6150470828967611,0.4981364743932363,0.5572905805488725,0.3827249960346799
700,6,0.49477984398338387,1.109772106862909,0.7330090707801218,0.5255928801619705,0.348522712121377,0.5076876505053369,0.4813505412167714,0.7686795714505339,0.5246264233834468,0.5573389581767423,0.610129381153696,0.5535534405903828,0.6742367270651406,0.23612989274254625
700,6,0.9909629363910574,0.6705045324063539,0.378700398169306,0.6037969495744944,0.5972345374397938,0.7500857643903696,0.253735527116048,0.5275060282347112,0.5640233197765689,0.41561714483801604,0.6129043200617413,0.4665054892267638,0.3349989644924054,0.5002347608187451
700,6,0.0022395817871295443,1.3838641121967832,0.9989697248521486,0.5209040347831422,0.47649180029579274,0.6656396416975919,0.5344570352682662,0.3915045322912955,0.3557594054883979,0.6745470945349801,0.30252462294150795,0.7905037593369652,0.8730915647807426,0.33081680391981744
700,6,0.0017751782005142182,1.581251110868727,0.9992853044912438,0.3779469341086713,0.22324644004549227,0.10545904133641777,0.3238951823203394,0.37153522964121943,0.5190401641321322,0.6256409574642094,0.180397969863203,0.36659384303322806,0.8500011179363139,0.3326909136006782
700,6,0.20965282298134583,1.2019760714674657,0.8900645495154805,0.2756120393510755,0.38960589725540795,0.40419125511856674,0.6172543522175397,0.2599694566466705,0.3162927113284289,0.5203365641802267,0.6266587503959554,0.5350774122424983,0.4676850514839773,0.34326829770073164
700,6,0.004249636134397573,1.2099736483388228,0.9977640907566141,0.5902617008773502,0.37105194271459685,0.6832870549510425,0.46776865465443457,0.37416202886555383,0.3017659399324825,0.5416886984615576,0.6703378295454913,0.38194837520264724,0.6628695392875461,0.34435361701551015
700,6,0.9744315212207529,0.7935414163811952,0.4350901356174419,0.4842842892335888,0.4784324961879176,0.6840164823928194,0.4894212408579099,0.3707116458393474,0.35243718728172374,0.6773807142092123,0.5809917168816359,0.8038896378516873,0.5238946119059871,0.27075715613749496
700,6,0.0038348927326467904,1.2410585504144487,0.9980328399755928,0.3831613004275989,0.5205997218078773,0.7368449635166274,0.29928686267785476,0.3813678268818987,0.27415678172791774,0.5171679066303465,0.546426658905693,0.36659384303322806,0.6808439600451297,0.3878533066239653
700,6,0.8645068198546707,0.8105778535022659,0.47951124956697927,0.43292499202921503,0.4845316165664858,0.2611436578407932,0.6206326026162619,0.46265543570712764,0.77914506067351,0.5169887870453658,0.5381481791627963,0.39747795692712895,0.5572905805488725,0.382182112998725
700,6,1.2579945338386787,0.013578603759380737,0.006871311212759246,0.6177036835071096,0.5780602688497336,0.7838576210136645,0.6239713062904408,0.5112894373540358,0.31864849799424444,0.3014639865747851,0.5365369876762021,0.34483894595283704,0.70958466326156,0.5202043409774635
700,6,0.86925629085915,0.8083115269715733,0.476882254289688,0.4417555512693132,0.35836028895313593,0.2831031215365461,0.4870339318225181,0.4601497213407786,0.35553068671036314,0.5423718930026217,0.24620360525892168,0.39689026315834036,0.438727543382044,0.384751696066793
700,6,1.2068405567742928,0.015117222698343912,0.007974060459419008,0.49120372612736857,0.5780602688497336,0.7819756250307405,0.6198124079967479,0.5246617023284064,0.3193041289907855,0.5863571779471394,0.6156900903413923,0.34697523617035364,0.6705984351969617,0.5166681471566457
